,2018-01-15,2018-01-16,2018-01-17,2018-01-18,2018-01-19,2018-01-20,2018-01-21,2018-01-22,2018-01-23,2018-01-24,2018-01-25,2018-01-26,2018-01-27,2018-01-28,2018-01-29,2018-01-30,2018-01-31,2018-02-01,2018-02-02,2018-02-03
301,"(u'ELIX', 45578500)","(u'BLUE', 39069100)","(u'OTN', 29864100)","(u'BIS', 31591300)","(u'STX', 34247300)","(u'BMC', 35100500)","(u'CREDO', 37796000)","(u'PND', 33961200)","(u'CREDO', 30360900)","(u'ALIS', 30271500)","(u'NTRN', 32669800)","(u'NEOS', 32222800)","(u'XNN', 31789600)","(u'XMY', 32697600)","(u'PHR', 33914800)","(u'MUE', 32122200)","(u'SNOV', 28520500)","(u'NMR', 28049100)","(u'NYC', 23876700)","(u'OK', 22913300)"
302,"(u'MUE', 45516600)","(u'KICK', 38972900)","(u'LIFE', 29810300)","(u'HDG', 31535200)","(u'RADS', 34191000)","(u'RADS', 34748800)","(u'OAX', 37337600)","(u'ALIS', 33375800)","(u'LUX', 30326200)","(u'GOLOS', 29994800)","(u'RADS', 32630300)","(u'EBTC', 32097300)","(u'OAX', 31767100)","(u'OAX', 32679400)","(u'OAX', 33516300)","(u'OK', 32069600)","(u'ORME', 28162000)","(u'RADS', 27739500)","(u'VIU', 23704700)","(u'NSR', 22632400)"
303,"(u'IFT', 45468900)","(u'KLC', 38835300)","(u'NXC', 29641500)","(u'DBET', 31466700)","(u'IFT', 33990200)","(u'MINT', 34699700)","(u'BITB', 37129400)","(u'ATB', 33129400)","(u'ATB', 30260900)","(u'CREDO', 29713200)","(u'OTN', 32222400)","(u'OK', 32063000)","(u'EBTC', 31494600)","(u'VOISE', 32604400)","(u'OMNI', 33255700)","(u'OMNI', 31388400)","(u'NYC', 27302700)","(u'MYB', 27544300)","(u'UNO', 23329300)","(u'MYB', 22425600)"
304,"(u'DOVU', 45334800)","(u'SBD', 38492000)","(u'NEOS', 29493800)","(u'OMNI', 31439400)","(u'RVT', 33703500)","(u'CREDO', 34689700)","(u'NEOS', 36827500)","(u'GOLOS', 32965700)","(u'B2B', 30209000)","(u'POSW', 29573000)","(u'MUE', 31803900)","(u'MUE', 30755500)","(u'IFT', 31248200)","(u'BBR', 32321400)","(u'OK', 32964200)","(u'GAM', 31035500)","(u'OMNI', 27286500)","(u'NVST', 27193500)","(u'GOLOS', 22937400)","(u'VIU', 22293200)"
305,"(u'RBY', 44903700)","(u'BCAP', 38185700)","(u'XMY', 28984600)","(u'MUE', 31354300)","(u'TGT', 33700600)","(u'ALIS', 34343000)","(u'ATB', 36712800)","(u'LEO', 32901400)","(u'MUE', 30089200)","(u'MUE', 29552200)","(u'OMNI', 31617100)","(u'AIR', 30514000)","(u'MUE', 31062600)","(u'PST', 32039100)","(u'PST', 32664400)","(u'LEO', 30860400)","(u'TGT', 27280400)","(u'OAX', 26983900)","(u'MUE', 22900100)","(u'RADS', 22179200)"
306,"(u'SBD', 44156800)","(u'ECN', 38009000)","(u'MYB', 28687400)","(u'POLL', 31331300)","(u'MUE', 33665300)","(u'OK', 34200500)","(u'IFT', 36239400)","(u'MUE', 32621400)","(u'BCAP', 29900100)","(u'BIS', 29485900)","(u'GOLOS', 31569500)","(u'ATB', 30320900)","(u'TGT', 31003000)","(u'PKT', 31883200)","(u'NEOS', 32453900)","(u'NEOS', 30728600)","(u'MUE', 27126900)","(u'MUE', 26968900)","(u'PST', 22881000)","(u'SNOV', 22152400)"
307,"(u'OK', 44120300)","(u'PRG', 37870900)","(u'OMNI', 28601900)","(u'NEOS', 30860100)","(u'OK', 33360600)","(u'ATB', 34002900)","(u'BMC', 36237300)","(u'CREDO', 32126800)","(u'RBY', 29624500)","(u'ATB', 29404700)","(u'NEOS', 31543600)","(u'TGT', 30302000)","(u'OK', 30930600)","(u'GAM', 31270700)","(u'PKT', 32437900)","(u'CSNO', 30128000)","(u'RVT', 27035800)","(u'OMNI', 26552800)","(u'RADS', 22692800)","(u'OMNI', 22005800)"
308,"(u'OAX', 43820800)","(u'LIFE', 36871200)","(u'BQ', 28514600)","(u'COLX', 30251900)","(u'ALIS', 32841400)","(u'MUE', 33870000)","(u'RBY', 36184500)","(u'MINT', 31854600)","(u'NTRN', 29541100)","(u'NXC', 29257200)","(u'ALIS', 31510000)","(u'RBY', 30193700)","(u'HUSH', 30920500)","(u'ART', 31231300)","(u'XMY', 31952800)","(u'TGT', 30103700)","(u'OK', 26955100)","(u'SNOV', 26478000)","(u'SWT', 22522100)","(u'MUE', 21979400)"
309,"(u'DTB', 43771200)","(u'BCY', 36856000)","(u'IFT', 28405500)","(u'BLUE', 30188800)","(u'HDG', 32647100)","(u'LINDA', 32710500)","(u'BIS', 35853200)","(u'LUX', 31581600)","(u'BIS', 29430800)","(u'LIFE', 29185000)","(u'TGT', 31232000)","(u'COLX', 30108700)","(u'NVST', 30719100)","(u'CSNO', 31142900)","(u'NXC', 31623600)","(u'XMY', 29640100)","(u'NVST', 26907100)","(u'LEO', 26397300)","(u'WILD', 22228000)","(u'BITUSD', 21816500)"
310,"(u'LMC', 43643300)","(u'CAG', 36418300)","(u'PKT', 28319900)","(u'ALIS', 29384200)","(u'LINDA', 32043100)","(u'BIS', 32302600)","(u'LINDA', 35379200)","(u'DBIX', 31251500)","(u'GOLOS', 29403200)","(u'NTRN', 29066400)","(u'PND', 30731300)","(u'ECN', 30043100)","(u'BCAP', 30297800)","(u'BMC', 31007000)","(u'BMC', 31591600)","(u'PST', 29635800)","(u'OAX', 26755200)","(u'EBTC', 26171400)","(u'PRG', 21952400)","(u'PST', 21715000)"
311,"(u'XRL', 43495800)","(u'MYB', 36358300)","(u'HUSH', 28319300)","(u'HUSH', 29347600)","(u'PPY', 31748400)","(u'IFT', 31822500)","(u'EBTC', 35299100)","(u'BMC', 30604500)","(u'OMNI', 29280800)","(u'RBY', 28984400)","(u'NXC', 30424900)","(u'XMY', 29913100)","(u'GAM', 30083700)","(u'GET', 30534700)","(u'CSNO', 30947400)","(u'BNTY', 29522400)","(u'BCAP', 26522600)","(u'NYC', 26160900)","(u'PHR', 21934000)","(u'ART', 21104900)"
312,"(u'TIPS', 42763200)","(u'OAX', 36230900)","(u'OXY', 28126800)","(u'LIFE', 29101000)","(u'AIX', 31300700)","(u'OAX', 31626300)","(u'DBIX', 35129300)","(u'NEOS', 30515600)","(u'POSW', 29015700)","(u'OMNI', 28915800)","(u'LEO', 30397100)","(u'NTRN', 29785100)","(u'BITB', 29834400)","(u'NEOS', 30493200)","(u'LEO', 30685300)","(u'RVT', 29392900)","(u'LEO', 26428100)","(u'CREDO', 26130600)","(u'OAX', 21761700)","(u'PRG', 20798400)"
313,"(u'BLUE', 42747500)","(u'ARN', 36052200)","(u'ALIS', 27919900)","(u'BMC', 28897000)","(u'PRG', 31148500)","(u'HUSH', 31365000)","(u'LIFE', 35079100)","(u'OAX', 30216000)","(u'BITB', 28924100)","(u'TGT', 28910800)","(u'RBY', 29968400)","(u'OMNI', 29768800)","(u'NEOS', 29825300)","(u'TGT', 30374100)","(u'HUSH', 30422200)","(u'BMC', 29240200)","(u'SWT', 26183800)","(u'GOLOS', 26014400)","(u'OMNI', 21672900)","(u'NVST', 20635800)"
314,"(u'TGT', 42242800)","(u'ELIX', 35844300)","(u'KICK', 27850600)","(u'OTN', 28811900)","(u'ZOI', 31125300)","(u'DBET', 31100300)","(u'NVST', 34080400)","(u'NTRN', 30180200)","(u'TGT', 28842200)","(u'OTN', 28885800)","(u'OAX', 29956300)","(u'BMC', 29749600)","(u'AIR', 29500700)","(u'NXC', 30301500)","(u'AIR', 30242900)","(u'NXC', 29114200)","(u'BMC', 25908600)","(u'SWT', 25991000)","(u'TGT', 21648000)","(u'SWT', 20452900)"
315,"(u'OTN', 41749800)","(u'POSW', 35377200)","(u'BITUSD', 27515200)","(u'PKT', 28563500)","(u'DBET', 31084400)","(u'NXC', 31070600)","(u'LEO', 34038200)","(u'BITB', 30009800)","(u'DBET', 28803000)","(u'BITB', 28572300)","(u'EBTC', 29837800)","(u'ALIS', 29594500)","(u'OMNI', 29077500)","(u'BITB', 30175900)","(u'HDG', 30159400)","(u'ALIS', 29062100)","(u'BNTY', 25809600)","(u'XMY', 25674100)","(u'CSNO', 21605500)","(u'PKT', 20305200)"
316,"(u'DBET', 41617600)","(u'BMC', 35298200)","(u'BLUE', 27052700)","(u'NTRN', 28494700)","(u'BCAP', 30635500)","(u'LIFE', 30736200)","(u'NXC', 33373300)","(u'TGT', 29943100)","(u'PKT', 28596200)","(u'OAX', 27983100)","(u'BITB', 29539900)","(u'ODN', 29538500)","(u'NXC', 28601400)","(u'ALIS', 30121700)","(u'PRG', 29994700)","(u'EBTC', 28613700)","(u'NEOS', 25744300)","(u'BNTY', 25271200)","(u'BITUSD', 21537000)","(u'OCT', 20253800)"
317,"(u'HDG', 41612700)","(u'LMC', 35225000)","(u'POSW', 26676100)","(u'PBL', 28266700)","(u'HUSH', 30577800)","(u'BLUE', 30537100)","(u'DBET', 33138800)","(u'POLL', 29908300)","(u'LIFE', 28337500)","(u'NEOS', 27851800)","(u'BMC', 29421100)","(u'NVST', 29472100)","(u'BMC', 28453600)","(u'CREDO', 29881600)","(u'BITB', 29904400)","(u'BCAP', 28581700)","(u'LIFE', 25658000)","(u'VOISE', 25094500)","(u'PKT', 21533400)","(u'TGT', 20034400)"
318,"(u'ATB', 41595900)","(u'LINDA', 35217900)","(u'PRG', 26323200)","(u'LINDA', 28260200)","(u'BLUE', 30438500)","(u'PKT', 30129800)","(u'PKT', 33052600)","(u'EBTC', 29858800)","(u'NXC', 27269600)","(u'ICOS', 27710700)","(u'CREDO', 29273500)","(u'LEO', 28884900)","(u'RBY', 28382300)","(u'AIR', 29677600)","(u'GAM', 29659600)","(u'ECN', 28506200)","(u'PRG', 25016000)","(u'RVT', 24960400)","(u'ZOI', 21108400)","(u'RVT', 19999600)"
319,"(u'PTOY', 41252700)","(u'PKT', 34762200)","(u'CRED', 26090800)","(u'NXC', 27577800)","(u'NXC', 30176000)","(u'LEO', 29937300)","(u'POSW', 32481100)","(u'LINDA', 29747900)","(u'OAX', 27237700)","(u'IFT', 27549200)","(u'DBIX', 29003600)","(u'NXC', 28845700)","(u'LEO', 28342200)","(u'LIFE', 29504400)","(u'RBY', 29211500)","(u'RBY', 28417700)","(u'MYB', 24866000)","(u'RBY', 24663200)","(u'RBY', 21065300)","(u'OAX', 19958100)"
320,"(u'COLX', 40736900)","(u'CRED', 34672100)","(u'COLX', 26031300)","(u'XRL', 27418800)","(u'OTN', 29454700)","(u'DTB', 29795100)","(u'HUSH', 32174800)","(u'NXC', 29663900)","(u'NEOS', 27081100)","(u'LINDA', 27219200)","(u'BBR', 28315300)","(u'HDG', 28424200)","(u'PRG', 28341700)","(u'LEO', 29269800)","(u'BCAP', 28910800)","(u'PKT', 28395300)","(u'CSNO', 24382000)","(u'UNO', 24603600)","(u'VOISE', 20829900)","(u'XMY', 19921900)"
321,"(u'NXC', 40660700)","(u'SWT', 33655900)","(u'CAG', 26018700)","(u'IFT', 27392600)","(u'LIFE', 29383600)","(u'POSW', 29680000)","(u'PBL', 32001300)","(u'POSW', 29597500)","(u'COLX', 27081000)","(u'SWT', 26781900)","(u'VOISE', 28079800)","(u'BIS', 28333500)","(u'LIFE', 28071100)","(u'RBY', 29242700)","(u'ZOI', 28778200)","(u'BITB', 28263000)","(u'GAM', 24079500)","(u'NEOS', 24561600)","(u'BCAP', 20592500)","(u'BNTY', 19724100)"
322,"(u'ALQO', 40393700)","(u'TIPS', 33567500)","(u'BMC', 26002700)","(u'SPF', 26930000)","(u'PKT', 29349600)","(u'KICK', 29380400)","(u'MINT', 31911200)","(u'IFT', 28811100)","(u'MINT', 27013800)","(u'LUX', 26478800)","(u'QUN', 27600300)","(u'OTN', 28309400)","(u'OTN', 27935400)","(u'DIVX', 29166800)","(u'ALIS', 28666600)","(u'NYC', 28261300)","(u'ZOI', 24021400)","(u'CSNO', 24474900)","(u'XMY', 20532100)","(u'DBET', 19685900)"
323,"(u'BCAP', 40160000)","(u'INCNT', 33539200)","(u'SBD', 25697700)","(u'ELIX', 26807400)","(u'POSW', 28868300)","(u'OTN', 29081700)","(u'QUN', 31491200)","(u'OCT', 28420900)","(u'OTN', 26731300)","(u'LEO', 26298800)","(u'IFT', 27557400)","(u'QUN', 27954600)","(u'ART', 27243800)","(u'HUSH', 29000200)","(u'PND', 28016800)","(u'BSD', 27461500)","(u'NXC', 23991100)","(u'BCAP', 24386300)","(u'LIFE', 20507900)","(u'WCT', 19504900)"
324,"(u'MYB', 40135000)","(u'ENRG', 33536300)","(u'LEO', 25673100)","(u'BBR', 26696400)","(u'LEO', 28432700)","(u'PRG', 28937000)","(u'OTN', 31132900)","(u'OTN', 28405800)","(u'DBIX', 26724900)","(u'ZOI', 26208100)","(u'BCAP', 27498200)","(u'NYC', 27796400)","(u'PND', 27206000)","(u'EBTC', 28805600)","(u'NYC', 27887400)","(u'ZOI', 27040000)","(u'XMY', 23988600)","(u'PKT', 23922000)","(u'RVT', 20486400)","(u'XAUR', 19382600)"
325,"(u'SWT', 39888700)","(u'GCR', 33262700)","(u'AC', 25510300)","(u'GMT', 26633700)","(u'KICK', 27986600)","(u'TGT', 28478800)","(u'DOVU', 30797200)","(u'DBET', 27916300)","(u'IFT', 26449100)","(u'INCNT', 25903000)","(u'GET', 27445700)","(u'BITB', 27767100)","(u'PTOY', 27063000)","(u'PTOY', 28322400)","(u'PTOY', 27868700)","(u'ART', 27032700)","(u'UNO', 23666800)","(u'NXC', 23869000)","(u'BSD', 20200700)","(u'LUX', 19323400)"
326,"(u'PKT', 39039800)","(u'ODN', 32670000)","(u'FLO', 25443600)","(u'BQ', 26484100)","(u'LCT', 27221200)","(u'ZOI', 28339700)","(u'AIX', 30697200)","(u'FLO', 27693000)","(u'DOVU', 26385000)","(u'BMC', 25850100)","(u'PKT', 27412500)","(u'GET', 27607700)","(u'QUN', 27052000)","(u'MYB', 28017500)","(u'OXY', 27848600)","(u'HUSH', 27028700)","(u'LUX', 23414100)","(u'PRG', 23733500)","(u'NXC', 20107900)","(u'BLUE', 19263000)"
327,"(u'ECN', 39025900)","(u'TGT', 32601500)","(u'LINDA', 25285500)","(u'KICK', 26342000)","(u'SBD', 27166900)","(u'PTOY', 28247200)","(u'LUX', 30589300)","(u'DOVU', 27440300)","(u'PRG', 25946800)","(u'UNO', 25704500)","(u'INCNT', 27227000)","(u'BCAP', 27416700)","(u'AVT', 26964900)","(u'REC', 27594500)","(u'BSD', 27729600)","(u'LUX', 26966200)","(u'RBY', 23313700)","(u'BMC', 23685400)","(u'BMC', 19810500)","(u'CSNO', 19221500)"
328,"(u'LOC', 39002400)","(u'COLX', 32002400)","(u'DTB', 24813800)","(u'WCT', 26311600)","(u'NTRN', 27141900)","(u'QUN', 27665100)","(u'KICK', 30565700)","(u'PKT', 26817700)","(u'BMC', 25888000)","(u'PRG', 25587400)","(u'ZOI', 27004300)","(u'DBIX', 27298200)","(u'NYC', 26933900)","(u'COLX', 27581700)","(u'KICK', 27691900)","(u'PRG', 26652500)","(u'EBTC', 23103700)","(u'KLC', 23457900)","(u'PLU', 19792000)","(u'ZOI', 19167900)"
329,"(u'FLO', 38869500)","(u'NTRN', 31910000)","(u'ZOI', 24648100)","(u'OCT', 25940700)","(u'ENRG', 26950500)","(u'FLO', 27350000)","(u'PTOY', 30527900)","(u'PBL', 26799200)","(u'BBR', 25765300)","(u'DOVU', 25413100)","(u'UNO', 26859700)","(u'PRG', 27075700)","(u'ALIS', 26512400)","(u'DTB', 27569100)","(u'TGT', 27484100)","(u'REC', 26401100)","(u'KICK', 22960800)","(u'BSD', 23264900)","(u'NVST', 19601200)","(u'ECOB', 19086500)"
330,"(u'POSW', 38861500)","(u'CLAM', 31808300)","(u'SOAR', 24593200)","(u'POSW', 25936900)","(u'ELIX', 26935600)","(u'LUX', 27273800)","(u'BLUE', 30525200)","(u'KICK', 26786600)","(u'PTOY', 25763000)","(u'TIME', 25139900)","(u'LINDA', 26771000)","(u'ZOI', 27021900)","(u'COLX', 26254100)","(u'AIX', 27362400)","(u'MYB', 27442900)","(u'KICK', 26089600)","(u'BSD', 22935700)","(u'TGT', 22916500)","(u'EBTC', 19578200)","(u'RBY', 18755600)"
331,"(u'CAT', 38729900)","(u'GBX', 31551400)","(u'HDG', 24349400)","(u'PTOY', 25891900)","(u'OAX', 26912100)","(u'CVCOIN', 27110200)","(u'FLO', 30461300)","(u'UNO', 26773200)","(u'UNO', 25579200)","(u'BBR', 24978900)","(u'LUX', 26749900)","(u'BSD', 26797600)","(u'DBIX', 26092500)","(u'OXY', 27314600)","(u'DTB', 27319300)","(u'DBIX', 25867100)","(u'PLU', 22695400)","(u'ZOI', 22902000)","(u'BNTY', 19531600)","(u'SOAR', 18511600)"
332,"(u'INCNT', 38201500)","(u'BWK', 31489600)","(u'XAUR', 24275600)","(u'GBX', 25887000)","(u'CRED', 26686200)","(u'SWT', 26930200)","(u'INCNT', 30396800)","(u'HUSH', 26577700)","(u'HUSH', 25556200)","(u'PFR', 24944900)","(u'HDG', 26661900)","(u'GAM', 26788100)","(u'CREDO', 26029200)","(u'ZOI', 27233400)","(u'CREDO', 27101900)","(u'PTOY', 25835900)","(u'PKT', 22543900)","(u'LUX', 22728500)","(u'LUX', 19511400)","(u'NEOS', 18479200)"
333,"(u'ALIS', 38054000)","(u'FLDC', 30866800)","(u'ODN', 24252100)","(u'LEO', 25747800)","(u'DTB', 26660500)","(u'GBX', 26642900)","(u'NTRN', 30357400)","(u'ZOI', 26398100)","(u'HDG', 25424500)","(u'HDG', 24900200)","(u'ATB', 26623800)","(u'PND', 26576700)","(u'AIX', 26003400)","(u'BSD', 27205400)","(u'UNO', 26663200)","(u'UNO', 25615100)","(u'PND', 22475200)","(u'GAM', 22373900)","(u'SOAR', 19376800)","(u'LMC', 18417300)"
334,"(u'ENRG', 36905700)","(u'HEAT', 30713200)","(u'BCAP', 24007900)","(u'TIPS', 25745100)","(u'PTOY', 26565500)","(u'MYB', 26486600)","(u'PRG', 30265000)","(u'PRG', 26272800)","(u'BLUE', 25343000)","(u'NYC', 24713100)","(u'BIS', 26446000)","(u'DBET', 26542600)","(u'UNO', 25954100)","(u'AVT', 27159600)","(u'OCT', 26188300)","(u'MYB', 24931800)","(u'CREDO', 22298600)","(u'KICK', 22341000)","(u'XRL', 19334100)","(u'BITB', 18356800)"
335,"(u'FLIXX', 36428900)","(u'SOAR', 30554400)","(u'SWT', 23806300)","(u'FLO', 25738900)","(u'OXY', 26522800)","(u'LOC', 26250100)","(u'XRL', 29909200)","(u'TIME', 26084900)","(u'LINDA', 25330900)","(u'DBET', 24679900)","(u'ICOS', 26342000)","(u'KICK', 26324900)","(u'HDG', 25951300)","(u'XNN', 26964600)","(u'COLX', 26163600)","(u'ENRG', 24689100)","(u'GET', 22265900)","(u'BITB', 22329100)","(u'KICK', 19305900)","(u'NXC', 18253900)"
336,"(u'FLDC', 36069300)","(u'ICOS', 30502000)","(u'ENRG', 23686500)","(u'LMC', 25593100)","(u'PBL', 26490100)","(u'BCY', 26231500)","(u'BCY', 29698400)","(u'MYB', 25728800)","(u'POLL', 24620000)","(u'PKT', 24667100)","(u'TIME', 26072600)","(u'BLUE', 26171200)","(u'ZOI', 25867800)","(u'UNO', 26866700)","(u'IFT', 25824000)","(u'CREDO', 24624600)","(u'BITB', 22094300)","(u'OCT', 22092100)","(u'GAM', 19291400)","(u'SXUT', 18206100)"
337,"(u'PRG', 35531000)","(u'LUX', 30059200)","(u'SPF', 23667800)","(u'SBD', 25568600)","(u'FLO', 26452900)","(u'ODN', 26121000)","(u'COLX', 29683700)","(u'COLX', 25696300)","(u'TIME', 24570700)","(u'KICK', 24555800)","(u'BLUE', 26060700)","(u'UNO', 26072100)","(u'WCT', 25744900)","(u'DBIX', 26833000)","(u'WCT', 25505500)","(u'BLUE', 24443500)","(u'ENRG', 22045300)","(u'ENRG', 21914000)","(u'HDG', 19066900)","(u'VOISE', 17902000)"
338,"(u'CRED', 35469300)","(u'BQ', 30001500)","(u'OAX', 23664800)","(u'OXY', 25535200)","(u'COLX', 26429800)","(u'HDG', 25920800)","(u'HDG', 29581300)","(u'HDG', 25553800)","(u'PFR', 24506800)","(u'MINT', 24500100)","(u'PRG', 25947300)","(u'LUX', 25948300)","(u'MYB', 25573300)","(u'PRG', 26367100)","(u'BIS', 25493500)","(u'COLX', 24433500)","(u'HDG', 21815000)","(u'DBIX', 21871800)","(u'OCT', 18790400)","(u'KICK', 17821300)"
339,"(u'MUSIC', 35295800)","(u'OXY', 29964100)","(u'LMC', 23645400)","(u'CRED', 25334100)","(u'QUN', 26411700)","(u'INCNT', 25879500)","(u'MYB', 29388000)","(u'ENRG', 25457500)","(u'KICK', 24369600)","(u'FLO', 24231400)","(u'KICK', 25920600)","(u'CREDO', 25909000)","(u'BSD', 25232100)","(u'INCNT', 26306800)","(u'EBTC', 25311700)","(u'DTB', 24416400)","(u'XRL', 21639400)","(u'SOAR', 21784400)","(u'WCT', 18682800)","(u'BMC', 17633300)"
340,"(u'PBL', 35244700)","(u'MUSIC', 29682100)","(u'ICOS', 23008400)","(u'RC', 25291400)","(u'LMC', 26273400)","(u'COVAL', 25784900)","(u'DTB', 29302300)","(u'NIO', 25423200)","(u'SWT', 24193600)","(u'HUSH', 24176500)","(u'MINT', 25727700)","(u'PTOY', 25814100)","(u'KICK', 24938000)","(u'PND', 26271500)","(u'SOAR', 25299200)","(u'HDG', 24387600)","(u'PTOY', 21443800)","(u'WCT', 21759600)","(u'NEOS', 18598100)","(u'DICE', 17413300)"
341,"(u'PIRL', 35052400)","(u'ABY', 29236700)","(u'MINT', 22796100)","(u'DTB', 25238200)","(u'HGT', 26237900)","(u'AIX', 25513200)","(u'ELIX', 29053100)","(u'PFR', 25380800)","(u'FLO', 23812900)","(u'XRL', 24150400)","(u'HUSH', 25581800)","(u'WCT', 25792300)","(u'PKT', 24742600)","(u'BLUE', 26164000)","(u'AVT', 25258800)","(u'OCT', 24346000)","(u'DBIX', 21366600)","(u'PTOY', 21647400)","(u'CLAM', 18492100)","(u'PLU', 17316700)"
342,"(u'BCY', 34972100)","(u'WCT', 29026700)","(u'ONG', 22781000)","(u'LUX', 25209800)","(u'GBX', 25975500)","(u'SOAR', 25484200)","(u'PFR', 28850900)","(u'SOAR', 25106200)","(u'OCT', 23748200)","(u'PTOY', 24060600)","(u'FLO', 25148800)","(u'PKT', 25101100)","(u'BIS', 24432400)","(u'IFT', 26100600)","(u'LUX', 25254000)","(u'WCT', 24133000)","(u'WCT', 21342100)","(u'CLAM', 21593900)","(u'DICE', 18325900)","(u'ENRG', 17265000)"
343,"(u'KICK', 34747600)","(u'GAM', 28887600)","(u'INCNT', 22640300)","(u'OAX', 25204300)","(u'ODN', 25906800)","(u'ENRG', 25471400)","(u'OCT', 28647600)","(u'DTB', 25020100)","(u'BSD', 23734100)","(u'POLIS', 24017900)","(u'WCT', 25100200)","(u'INCNT', 24931800)","(u'LUX', 24393300)","(u'KICK', 25768300)","(u'XRL', 24833300)","(u'QUN', 23814200)","(u'SOAR', 21229300)","(u'BITUSD', 21570800)","(u'SXUT', 18228300)","(u'UNIT', 17263200)"
344,"(u'GBX', 34656700)","(u'COVAL', 28696800)","(u'BBR', 22489200)","(u'MYB', 25179000)","(u'QAU', 25593400)","(u'BQ', 25471100)","(u'SWT', 28565100)","(u'XRL', 24937300)","(u'LMC', 23583400)","(u'OCT', 24003900)","(u'DBET', 24956600)","(u'LINDA', 24878000)","(u'CSNO', 24364300)","(u'HDG', 25659800)","(u'XPM', 24814100)","(u'CLAM', 23749000)","(u'ATB', 21215100)","(u'DOVU', 21244000)","(u'XNN', 18194300)","(u'XPM', 17235500)"
345,"(u'MINT', 34329300)","(u'PLBT', 28656000)","(u'LUX', 22460300)","(u'ODN', 24444200)","(u'MYB', 25161300)","(u'COLX', 25347100)","(u'TIME', 28555100)","(u'BLUE', 24793000)","(u'SOAR', 23462400)","(u'DBIX', 23922700)","(u'PTOY', 24693400)","(u'HUSH', 24409300)","(u'XPM', 24360500)","(u'WCT', 25417900)","(u'ENRG', 24766700)","(u'PND', 23724500)","(u'ALIS', 21149200)","(u'HDG', 21220700)","(u'BITB', 18115200)","(u'PLBT', 17137600)"
346,"(u'BBR', 34239700)","(u'PST', 28430000)","(u'PIRL', 22425600)","(u'BITUSD', 24408900)","(u'SWT', 25109200)","(u'FLDC', 25314700)","(u'LMC', 28284500)","(u'OXY', 24748200)","(u'PBL', 23016400)","(u'POLL', 23631900)","(u'PFR', 24622900)","(u'VSX', 24408500)","(u'ATB', 24300700)","(u'BIS', 25273000)","(u'HEAT', 24654000)","(u'SOAR', 23721600)","(u'OXY', 21147600)","(u'BLUE', 21194200)","(u'BLUE', 17679000)","(u'COLX', 17069200)"
347,"(u'HEAT', 33646700)","(u'PBL', 28421800)","(u'WCT', 22399700)","(u'ICOS', 24379200)","(u'FLIXX', 25089100)","(u'LMC', 25183500)","(u'POLIS', 28231500)","(u'SEQ', 24717500)","(u'ZOI', 22960300)","(u'LMC', 22938300)","(u'OCT', 24418800)","(u'CLAM', 24277800)","(u'INCNT', 24182100)","(u'XPM', 24968800)","(u'BLUE', 24459300)","(u'XPM', 23713000)","(u'BLUE', 21039700)","(u'PLU', 21167500)","(u'RNT', 17632900)","(u'BSD', 17050900)"
348,"(u'GCR', 33336300)","(u'XMCC', 28352500)","(u'MUSIC', 22314800)","(u'SEQ', 24294100)","(u'CLAM', 24940400)","(u'XAUR', 25040400)","(u'OXY', 27864000)","(u'PTOY', 24645400)","(u'PLBT', 22884800)","(u'MYB', 22931400)","(u'LMC', 24207700)","(u'DTB', 24267500)","(u'ICOS', 23948400)","(u'NTRN', 24848700)","(u'FLO', 24308100)","(u'OXY', 23532100)","(u'XNN', 21012900)","(u'XRL', 20588500)","(u'KLC', 17605700)","(u'GAM', 17011500)"
349,"(u'BWK', 32882300)","(u'LEO', 28046800)","(u'GMT', 22269800)","(u'SOAR', 24175400)","(u'CSNO', 24842800)","(u'ELIX', 24986700)","(u'BCAP', 27800500)","(u'SWT', 24495400)","(u'WCT', 22764000)","(u'SOAR', 22905100)","(u'ENRG', 24182800)","(u'SOAR', 23882100)","(u'DTB', 23926700)","(u'LUX', 24810300)","(u'DBIX', 24236300)","(u'LMC', 23468600)","(u'BITUSD', 21007600)","(u'NIO', 20542800)","(u'ALIS', 17456700)","(u'EBTC', 16975400)"
350,"(u'ONG', 32544800)","(u'MINT', 27659300)","(u'FLDC', 22217800)","(u'XAUR', 24057600)","(u'COVAL', 24809100)","(u'XRL', 24894300)","(u'SOAR', 27761400)","(u'AIX', 24387400)","(u'SEQ', 22656300)","(u'WCT', 22771200)","(u'DTB', 24173600)","(u'FLO', 23803400)","(u'BLUE', 23849200)","(u'DICE', 24684600)","(u'QUN', 24196400)","(u'AVT', 23394600)","(u'CLAM', 20872000)","(u'XPM', 20301300)","(u'XPM', 17346400)","(u'IFT', 16758600)"
351,"(u'SOAR', 32488200)","(u'AVT', 27610800)","(u'FLIXX', 22110000)","(u'FLIXX', 23852200)","(u'MUSIC', 24721100)","(u'SEQ', 24823900)","(u'CRED', 27542000)","(u'BCY', 24052400)","(u'DTB', 22538500)","(u'BLUE', 22670300)","(u'SOAR', 24158600)","(u'MYB', 23787400)","(u'DBET', 23824100)","(u'QUN', 24581500)","(u'CLAM', 24126700)","(u'IFT', 23222500)","(u'OCT', 20808000)","(u'ATB', 20116400)","(u'BQ', 17335900)","(u'XNN', 16706800)"
